snapshot,coal,diesel,hydro,import,oil,unserved
2024-08-04 20:00:00,0.0,23.25,1321.8983103637452,110.0,160.0,149.6926276983613
2024-08-04 21:00:00,0.0,23.25,1333.3323664102552,110.0,160.0,172.6590972627494
2024-08-04 22:00:00,0.0,23.25,1304.786987037974,110.0,160.0,123.53947890422114
2024-08-04 23:00:00,0.0,23.25,917.7662809764867,110.0,160.0,353.2366237201855
2024-08-05 00:00:00,0.0,23.25,547.9452578673593,110.0,160.0,376.1509291075722
2024-08-05 01:00:00,0.0,23.25,518.4594960612299,110.0,160.0,405.63778761204753
2024-08-05 02:00:00,0.0,23.25,900.3644485326687,110.0,160.0,23.738609829564393
2024-08-05 03:00:00,0.0,23.25,695.8981776959821,110.0,160.0,228.23159761634125
2024-08-05 04:00:00,0.0,23.25,900.4944565180747,110.0,160.0,23.74382948102307
2024-08-05 05:00:00,0.0,23.25,900.8659840656148,110.0,160.0,23.758745828656657
2024-08-05 06:00:00,0.0,23.25,697.2469385920372,110.0,160.0,228.58276148927817
2024-08-05 07:00:00,0.0,23.25,551.3158814006897,110.0,160.0,377.796797407358
2024-08-05 08:00:00,0.0,23.25,556.5526724322465,110.0,160.0,380.3539113259587
2024-08-05 09:00:00,0.0,23.25,567.3425858015654,110.0,160.0,385.6226030669347
2024-08-05 10:00:00,0.0,23.25,737.7385338711101,110.0,160.0,243.7714763423187
2024-08-05 11:00:00,0.0,23.25,986.115593977504,110.0,160.0,38.752701022068926
2024-08-05 12:00:00,0.0,23.25,1029.8479478247204,110.0,160.0,50.38827752078536
2024-08-05 13:00:00,0.0,23.25,661.0906894023851,110.0,160.0,476.8177027032388
2024-08-05 14:00:00,0.0,23.25,684.1697261795587,110.0,160.0,499.86376942787365
2024-08-05 15:00:00,0.0,23.25,879.2998104811574,110.0,160.0,329.8472410856692
2024-08-05 16:00:00,0.0,23.25,1139.64721493084,110.0,160.0,79.60183818069405
2024-08-05 17:00:00,0.0,23.25,1156.2628990636338,110.0,160.0,84.02266273729263
2024-08-05 18:00:00,0.0,23.25,1206.6504452658673,110.0,160.0,97.42894199833941
2024-08-05 19:00:00,0.0,23.25,1294.3624803441019,110.0,160.0,120.76589974766154
2024-08-05 20:00:00,0.0,23.25,724.7405261481911,110.0,160.0,801.4331213385169
2024-08-05 21:00:00,0.0,23.25,1098.5043981308552,110.0,160.0,463.1337087485315
2024-08-05 22:00:00,0.0,23.25,1325.2155189370324,110.0,160.0,156.35557997244763
2024-08-05 23:00:00,0.0,23.25,656.0070158242285,110.0,160.0,663.3748446878051
2024-08-06 00:00:00,0.0,23.25,695.8715279072007,110.0,160.0,228.22465906773064
2024-08-06 01:00:00,0.0,23.25,547.9459947483065,110.0,160.0,376.1512889249709
2024-08-06 02:00:00,0.0,23.25,695.8769798299347,110.0,160.0,228.22607853229832
2024-08-06 03:00:00,0.0,23.25,695.8981776959821,110.0,160.0,228.23159761634125
2024-08-06 04:00:00,0.0,23.25,900.4944565180747,110.0,160.0,23.74382948102307
2024-08-06 05:00:00,0.0,23.25,548.3003903506899,110.0,160.0,376.32433954358163
2024-08-06 06:00:00,0.0,23.25,902.0244436092703,110.0,160.0,23.80525647204506
2024-08-06 07:00:00,0.0,23.25,905.1807026424761,110.0,160.0,23.931976165571527
2024-08-06 08:00:00,0.0,23.25,556.5526724322465,110.0,160.0,380.3539113259587
2024-08-06 09:00:00,0.0,23.25,928.1125296841549,110.0,160.0,24.852659184345256
2024-08-06 10:00:00,0.0,23.25,737.7385338711101,110.0,160.0,243.7714763423187
2024-08-06 11:00:00,0.0,23.25,986.115593977504,110.0,160.0,38.752701022068926
2024-08-06 12:00:00,0.0,23.25,1029.8479478247204,110.0,160.0,50.38827752078536
2024-08-06 13:00:00,0.0,23.25,595.688815103013,110.0,160.0,542.2195770026109
2024-08-06 14:00:00,0.0,23.25,1111.8322106120177,110.0,160.0,72.20128499541465
2024-08-06 15:00:00,0.0,23.25,1131.668150093884,110.0,160.0,77.47890147294282
2024-08-06 16:00:00,0.0,23.25,1139.64721493084,110.0,160.0,79.60183818069405
2024-08-06 17:00:00,0.0,23.25,1156.2628990636338,110.0,160.0,84.02266273729263
2024-08-06 18:00:00,0.0,23.25,744.2355761865224,110.0,160.0,559.8438110776844
2024-08-06 19:00:00,0.0,23.25,799.799761303956,110.0,160.0,615.3286187878075
2024-08-06 20:00:00,0.0,23.25,1340.040526148191,110.0,160.0,186.1331213385169
2024-08-06 21:00:00,0.0,23.25,1351.8282127940777,110.0,160.0,209.8098940853089
2024-08-06 22:00:00,0.0,23.25,1325.2155189370324,110.0,160.0,156.35557997244763
2024-08-06 23:00:00,0.0,23.25,751.8922818859353,110.0,160.0,567.4895786260983
2024-08-07 00:00:00,0.0,23.25,547.9452578673593,110.0,160.0,376.1509291075722
2024-08-07 01:00:00,0.0,23.25,143.3237739419634,110.0,160.0,780.773509731314
2024-08-07 02:00:00,0.0,23.25,695.8769798299347,110.0,160.0,228.22607853229832
2024-08-07 03:00:00,0.0,23.25,900.3901342352215,110.0,160.0,23.73964107710183
2024-08-07 04:00:00,0.0,23.25,548.0407354104016,110.0,160.0,376.19755058869606
2024-08-07 05:00:00,0.0,23.25,548.3003903506899,110.0,160.0,376.32433954358163
2024-08-07 06:00:00,0.0,23.25,549.1100200689324,110.0,160.0,376.719680012383
2024-08-07 07:00:00,0.0,23.25,695.4830307954916,110.0,160.0,233.6296480125561
2024-08-07 08:00:00,0.0,23.25,556.5526724322465,110.0,160.0,380.3539113259587
2024-08-07 09:00:00,0.0,23.25,718.7768832337636,110.0,160.0,234.18830563473662
2024-08-07 10:00:00,0.0,23.25,582.835601965261,110.0,160.0,398.67440824816777
2024-08-07 11:00:00,0.0,23.25,604.5302405287355,110.0,160.0,420.33805447083733
2024-08-07 12:00:00,0.0,23.25,799.1336783778343,110.0,160.0,281.1025469676716
2024-08-07 13:00:00,0.0,23.25,342.9462126965768,110.0,160.0,794.9621794090472
2024-08-07 14:00:00,0.0,23.25,0.0,110.0,160.0,1184.0334956074323
2024-08-07 15:00:00,0.0,23.25,1131.668150093884,110.0,160.0,77.47890147294282
2024-08-07 16:00:00,0.0,23.25,885.5819701265436,110.0,160.0,333.6670829849904
2024-08-07 17:00:00,0.0,23.25,712.3158636602205,110.0,160.0,527.969698140706
2024-08-07 18:00:00,0.0,23.25,1206.6504452658673,110.0,160.0,97.42894199833941
2024-08-07 19:00:00,0.0,23.25,1007.3939890492024,110.0,160.0,407.73439104256107
2024-08-07 20:00:00,0.0,23.25,1340.040526148191,110.0,160.0,186.13312133851693
2024-08-07 21:00:00,0.0,23.25,1351.8282127940777,110.0,160.0,209.8098940853089
2024-08-07 22:00:00,0.0,23.25,833.044867217038,110.0,160.0,648.526231692442
2024-08-07 23:00:00,0.0,23.25,947.8518360582339,110.0,160.0,371.5300244537996
