snapshot,coal,diesel,hydro,import,oil,unserved
2024-08-03 12:00:00,0.0,23.25,872.0715130650939,50.0,160.0,226.96012552004677
2024-08-03 13:00:00,0.0,23.25,912.2585836627356,50.0,160.0,242.71505667971925
2024-08-03 14:00:00,0.0,23.25,980.7427564321321,50.0,160.0,218.97223430707723
2024-08-03 15:00:00,0.0,23.25,1059.699046261559,50.0,160.0,164.37609375826293
2024-08-03 16:00:00,0.0,23.25,1066.7383144573116,50.0,160.0,167.1357670608764
2024-08-03 17:00:00,0.0,23.25,1081.3969566988085,50.0,160.0,172.88253824809013
2024-08-03 18:00:00,0.0,23.25,937.5726499032484,50.0,160.0,378.5868557430324
2024-08-03 19:00:00,0.0,23.25,1197.1668263486279,50.0,160.0,226.71020234038258
2024-08-03 20:00:00,0.0,23.25,1236.4382406550358,51.15017427177315,160.0,294.0025231352974
2024-08-03 21:00:00,0.0,23.25,1246.8887219878677,53.609111055968896,160.0,315.493630629168
2024-08-03 22:00:00,0.0,23.25,1221.3526409003948,50.0,160.0,266.97382504180035
2024-08-03 23:00:00,0.0,23.25,1136.197275560261,50.0,160.0,194.80562913641106
2024-08-04 00:00:00,0.0,23.25,649.3234075683664,50.0,160.0,298.2523937973171
2024-08-04 01:00:00,0.0,23.25,847.6759728414598,50.0,160.0,99.90089232161917
2024-08-04 02:00:00,0.0,23.25,847.6803971447889,50.0,160.0,99.9020694665773
2024-08-04 03:00:00,0.0,23.25,847.7008664535482,50.0,160.0,99.90751559940557
2024-08-04 04:00:00,0.0,23.25,847.7840023932329,50.0,160.0,99.9296350258918
2024-08-04 05:00:00,0.0,23.25,704.5292968388917,50.0,160.0,243.5591911585516
2024-08-04 06:00:00,0.0,23.25,849.0032712881759,50.0,160.0,100.25403779070021
2024-08-04 07:00:00,0.0,23.25,652.3494386319595,50.0,160.0,300.0923598118466
2024-08-04 08:00:00,0.0,23.25,657.0508513463541,50.0,160.0,302.9510348991049
2024-08-04 09:00:00,0.0,23.25,869.7932453100084,50.0,160.0,105.78548789243663
2024-08-04 10:00:00,0.0,23.25,891.6629856663785,50.0,160.0,111.60422424064733
2024-08-04 11:00:00,0.0,23.25,764.9460428299603,50.0,160.0,280.3787033196252
2024-08-04 12:00:00,0.0,23.25,967.3025093899789,50.0,160.0,131.7291291951618
2024-08-04 13:00:00,0.0,23.25,1010.0585836627357,50.0,160.0,144.91505667971924
2024-08-04 14:00:00,0.0,23.25,1042.199439380204,50.0,160.0,157.51555135900534
2024-08-04 15:00:00,0.0,23.25,1059.699046261559,50.0,160.0,164.37609375826293
2024-08-04 16:00:00,0.0,23.25,1066.7383144573116,50.0,160.0,167.1357670608764
2024-08-04 17:00:00,0.0,23.25,1081.3969566988085,50.0,160.0,172.88253824809013
2024-08-04 18:00:00,0.0,23.25,1125.8497163506163,50.0,160.0,190.30978929566447
2024-08-04 19:00:00,0.0,23.25,998.561510124602,50.0,160.0,425.3155185644084
2024-08-04 20:00:00,0.0,23.25,1236.4382406550358,51.15017427177315,160.0,294.0025231352974
2024-08-04 21:00:00,0.0,23.25,1246.8887219878677,53.609111055968896,160.0,315.493630629168
2024-08-04 22:00:00,0.0,23.25,1147.5180533689213,50.0,160.0,340.80841257327404
2024-08-04 23:00:00,0.0,23.25,1136.197275560261,50.0,160.0,194.80562913641106
2024-08-05 00:00:00,0.0,23.25,876.5207552589702,50.0,160.0,107.57543171596129
2024-08-05 01:00:00,0.0,23.25,672.0351227989645,50.0,160.0,312.0621608743129
2024-08-05 02:00:00,0.0,23.25,876.5261826234937,50.0,160.0,107.57687573873947
2024-08-05 03:00:00,0.0,23.25,724.2660407723092,50.0,160.0,259.86373454001404
2024-08-05 04:00:00,0.0,23.25,672.1228083053717,50.0,160.0,312.115477693726
2024-08-05 05:00:00,0.0,23.25,876.9382248271409,50.0,160.0,107.6865050671307
2024-08-05 06:00:00,0.0,23.25,620.8288470806758,50.0,160.0,365.0008530006396
2024-08-05 07:00:00,0.0,23.25,880.4830307954915,50.0,160.0,108.6296480125561
2024-08-05 08:00:00,0.0,23.25,886.6390457847153,50.0,160.0,110.26753797348985
2024-08-05 09:00:00,0.0,23.25,899.3229333092872,50.0,160.0,113.64225555921307
2024-08-05 10:00:00,0.0,23.25,921.8690573880192,50.0,160.0,119.64095282540963
2024-08-05 11:00:00,0.0,23.25,956.115593977504,50.0,160.0,128.75270102206892
2024-08-05 12:00:00,0.0,23.25,999.471662953705,50.0,160.0,140.76456239180078
2024-08-05 13:00:00,0.0,23.25,800.4997583426236,50.0,160.0,397.4086337630003
2024-08-05 14:00:00,0.0,23.25,976.2365354435093,50.0,160.0,267.796960163923
2024-08-05 15:00:00,0.0,23.25,1092.0773672799576,50.0,160.0,177.06968428686895
2024-08-05 16:00:00,0.0,23.25,1099.334344801352,50.0,160.0,179.91470831018182
2024-08-05 17:00:00,0.0,23.25,1114.4463471121737,50.0,160.0,185.8392146887527
2024-08-05 18:00:00,0.0,23.25,1004.7562147912586,50.0,160.0,359.32317247294833
2024-08-05 19:00:00,0.0,23.25,1027.5025877573219,50.0,160.0,447.6257923344417
2024-08-05 20:00:00,0.0,23.25,1253.0198357268412,55.05172605337441,160.0,328.1020857064923
2024-08-05 21:00:00,0.0,23.25,1263.7935278225443,57.58671242883392,160.0,350.2578666280085
2024-08-05 22:00:00,0.0,23.25,1239.4700979532015,51.86355245957684,160.0,300.2374484967015
2024-08-05 23:00:00,0.0,23.25,1169.3951294435683,50.0,160.0,209.9867310684651
2024-08-06 00:00:00,0.0,23.25,876.5207552589702,50.0,160.0,107.57543171596129
2024-08-06 01:00:00,0.0,23.25,876.5216214860411,50.0,160.0,107.57566218723626
2024-08-06 02:00:00,0.0,23.25,676.3895111272009,50.0,160.0,307.71354723503225
2024-08-06 03:00:00,0.0,23.25,524.1249769253941,50.0,160.0,460.0047983869292
2024-08-06 04:00:00,0.0,23.25,876.632992157972,50.0,160.0,107.6052938411256
2024-08-06 05:00:00,0.0,23.25,876.9382248271409,50.0,160.0,107.6865050671307
2024-08-06 06:00:00,0.0,23.25,825.6063520979089,50.0,160.0,160.2233479834065
2024-08-06 07:00:00,0.0,23.25,880.4830307954915,50.0,160.0,108.6296480125561
2024-08-06 08:00:00,0.0,23.25,886.6390457847153,50.0,160.0,110.26753797348985
2024-08-06 09:00:00,0.0,23.25,899.3229333092872,50.0,160.0,113.64225555921307
2024-08-06 10:00:00,0.0,23.25,921.8690573880192,50.0,160.0,119.64095282540963
2024-08-06 11:00:00,0.0,23.25,956.115593977504,50.0,160.0,128.75270102206892
2024-08-06 12:00:00,0.0,23.25,999.471662953705,50.0,160.0,140.76456239180078
2024-08-06 13:00:00,0.0,23.25,1040.9016326419958,50.0,160.0,157.00675946362819
2024-08-06 14:00:00,0.0,23.25,1074.0365354435094,50.0,160.0,169.99696016392303
2024-08-06 15:00:00,0.0,23.25,1092.0773672799576,50.0,160.0,177.06968428686895
2024-08-06 16:00:00,0.0,23.25,1099.334344801352,50.0,160.0,179.91470831018182
2024-08-06 17:00:00,0.0,23.25,1114.4463471121737,50.0,160.0,185.8392146887527
2024-08-06 18:00:00,0.0,23.25,960.465040335448,50.0,160.0,403.6143469287589
2024-08-06 19:00:00,0.0,23.25,1216.399820977967,50.0,160.0,258.7285591137965
2024-08-06 20:00:00,0.0,23.25,1253.0198357268412,55.05172605337441,160.0,328.1020857064923
2024-08-06 21:00:00,0.0,23.25,1263.7935278225443,57.58671242883392,160.0,350.2578666280085
2024-08-06 22:00:00,0.0,23.25,987.7858014791648,51.86355245957684,160.0,551.9217449707382
2024-08-06 23:00:00,0.0,23.25,1013.7801893655665,50.0,160.0,365.6016711464669
2024-08-07 00:00:00,0.0,23.25,876.5207552589702,50.0,160.0,107.57543171596129
2024-08-07 01:00:00,0.0,23.25,876.5216214860411,50.0,160.0,107.57566218723626
2024-08-07 02:00:00,0.0,23.25,876.5261826234937,50.0,160.0,107.57687573873947
2024-08-07 03:00:00,0.0,23.25,876.5472850036579,50.0,160.0,107.58249030866551
2024-08-07 04:00:00,0.0,23.25,876.632992157972,50.0,160.0,107.6052938411256
2024-08-07 05:00:00,0.0,23.25,876.9382248271409,50.0,160.0,107.6865050671307
2024-08-07 06:00:00,0.0,23.25,877.8899704001813,50.0,160.0,107.93972968113421
2024-08-07 07:00:00,0.0,23.25,522.2495080568928,50.0,160.0,466.86317075115477
2024-08-07 08:00:00,0.0,23.25,680.0008776766537,50.0,160.0,316.9057060815515
2024-08-07 09:00:00,0.0,23.25,743.4346859526128,50.0,160.0,269.5305029158875
2024-08-07 10:00:00,0.0,23.25,921.8690573880192,50.0,160.0,119.64095282540963
2024-08-07 11:00:00,0.0,23.25,956.115593977504,50.0,160.0,128.75270102206892
2024-08-07 12:00:00,0.0,23.25,999.471662953705,50.0,160.0,140.76456239180078
2024-08-07 13:00:00,0.0,23.25,881.7224306932198,50.0,160.0,316.185961412404
2024-08-07 14:00:00,0.0,23.25,1074.0365354435094,50.0,160.0,169.99696016392303
2024-08-07 15:00:00,0.0,23.25,1092.0773672799576,50.0,160.0,177.06968428686895
2024-08-07 16:00:00,0.0,23.25,953.3819701265436,50.0,160.0,325.86708298499036
2024-08-07 17:00:00,0.0,23.25,922.6173811971187,50.0,160.0,377.6681806038078
2024-08-07 18:00:00,0.0,23.25,1158.8945044843736,50.0,160.0,205.18488277983332
2024-08-07 19:00:00,0.0,23.25,1027.5025877573219,50.0,160.0,447.6257923344417
2024-08-07 20:00:00,0.0,23.25,1253.0198357268412,55.05172605337441,160.0,328.1020857064923
2024-08-07 21:00:00,0.0,23.25,1263.7935278225443,57.58671242883392,160.0,350.2578666280085
2024-08-07 22:00:00,0.0,23.25,1239.4700979532015,51.86355245957684,160.0,300.2374484967015
2024-08-07 23:00:00,0.0,23.25,1100.2329338533452,50.0,160.0,279.14892665868814
